,consumption_score,technology_score,medicine_score,emerging_score,macroeconomic_policy_factor,heat_score,heat_growth_score,sentiment_score,public_opinion_factor,delta_v_score,delta_ratio_score,position_score,foreign_shareholder_factor,rev_score,EPS_score,NI_score,ROE_score,institution_expectation_factor,oi_score,tp_score,np_score,npp_score,cfo_score,at_score,it_score,art_score,roe_score,roa_score,gpm_score,sfgr_score,d2a_score,cr_score,cfogr_score,financial_factor
sz000838,,,,,,0.15376782077393075,0.028513238289205704,,0.18228105906313646,,,,,,,,,,0.09664026877849773,0.004037267080745342,0.09942666029622552,0.03886233269598471,0.023984336759667158,0.03235756530310498,0.026660215053763443,0.032487678659438156,0.03253835091083413,0.042963318149124914,0.01783447265625,0.02910146390711762,0.03525465838509317,0.025852014652014657,0.06304548736462094,0.6010460906524824
sz000848,,,,,,0.3869653767820774,0.3136456211812627,,0.7006109979633401,,,,,,,,,,0.044708423326133916,0.048112756808408985,0.04827998088867655,0.037523900573613767,0.0927802251590798,0.0029031542631838348,0.023750537634408604,0.0003822079842286841,0.021452540747842763,0.02398705346439703,0.0273193359375,0.03864209994952045,0.04427329192546584,0.02752820512820513,0.005384837545126354,0.4870285513357918
sz000851,,,,,,0.08859470468431772,0.12219959266802444,,0.21079429735234217,,,,,,,,,,0.0898488120950324,0.06968466316292403,0.07025800286669852,0.08360420650095603,0.07765540871267744,0.03085312962050271,0.021361290322580648,0.029706505667816664,0.03371284755512943,0.0008750899064972428,0.02459716796875,0.03842756183745583,0.04359531772575251,0.03840732600732601,0.020681588447653432,0.6732689183977528
sz000852,,,,,,0.08961303462321792,0.12321792260692464,,0.21283095723014256,,,,,,0.17516094420600858,0.17080557238037553,,0.3459665165863841,0.06911447084233262,0.060296225513616825,0.06318681318681318,0.013336520076481838,0.027998042094958393,0.011571956628881224,0.026565591397849465,0.01148250369640217,0.03380872483221477,0.014972428674178855,0.025354003906250002,0.008455325593134782,0.03262159579550884,0.034619780219780225,0.03234079422382671,0.4657247766822299
sz000856,,,,,,0.25661914460285135,0.12423625254582485,,0.3808553971486762,,,,,,,,,,0.09661627069834414,0.027806975633062593,0.08000477783086479,0.08269598470363289,0.017572197748409204,0.02129793001478561,0.026218637992831546,0.022078610152784624,0.01604745925215724,0.013917525773195877,0.019189453125000002,0.030653710247349825,0.0388810320114668,0.025561904761904765,0.03485054151624549,0.5533930114620352
sz000862,,,,,,0.09164969450101833,0.0,,0.09164969450101833,,,,,,,,,,0.08665706743460523,0.008361204013377926,0.008504538939321548,0.08759560229445507,0.06409691629955948,0.007562838836865452,0.0140831541218638,0.00840857565303105,0.005201342281879195,0.005118676576360585,0.00758056640625,0.02616102978293791,0.02786000955566173,0.039019780219780226,0.04749458483754513,0.4437058872534943
sz000863,,,,,,0.43075356415478616,0.3818737270875764,,0.8126272912423625,,,,,0.02988865692414753,0.006679184549356223,0.02257722592368262,0.01288098693759071,0.07202605433477709,0.08802495800335974,0.0417821309125657,0.04402771141901577,0.027151051625239005,0.07851199216837984,0.031040167570231644,0.0017111111111111112,0.0307067520946279,0.013530680728667305,0.0030568209062574927,0.0101318359375,0.03674911660777385,0.04521930243669375,0.0051736263736263735,0.02363610108303249,0.480453358978082
sz000868,,,,,,0.2953156822810591,0.34928716904276985,,0.6446028513238289,,,,,,,,,,0.03760499160067195,0.014596273291925466,0.014859053989488773,0.0120697896749522,0.017376407244248656,0.0033585510103499266,0.021195698924731186,0.003391079349433219,0.004122722914669224,0.046943179093742515,0.0211181640625,0.01399545683997981,0.023114190157668423,0.0239985347985348,0.06301371841155234,0.3207578113644485
sz000869,,,,,,0.15885947046843177,0.26171079429735233,,0.4205702647657841,,,,,0.13416840640222685,0.10350053648068669,0.06715626892792247,0.12788461538461537,0.43270982719545137,0.0761699064074874,0.05874343048256092,0.05919732441471573,0.056500956022944554,0.09087126774351445,0.03009684573681617,0.01581003584229391,0.030064317397732878,0.02401725790987536,0.019851354591225126,0.03485107421875,0.03793538616860172,0.014537028189202104,0.047062271062271066,0.017949458483754514,0.6136579146717458
sz000875,,,,,,0.2739307535641548,0.28105906313645623,,0.5549898167006111,,,,,0.04845163535142658,0.12117757510729613,0.08308600847970926,0.11935776487663279,0.37207298381506476,0.016006719462443007,0.030745341614906836,0.027138079311992358,0.021295411089866156,0.069285364659814,0.019207984228684083,0.015739068100358425,0.017931246919664863,0.011936720997123682,0.00919443778470391,0.035107421875,0.0,0.041167224080267566,0.05165567765567766,0.029767509025270762,0.39617820680577326
sz000876,,,,,,0.46334012219959264,0.4124236252545825,,0.8757637474541751,,,,,0.06068197633959638,0.06656384120171674,0.03706844336765596,0.06436865021770682,0.2286829111266759,0.02898968082553396,0.040181557572861924,0.040229335881509794,0.0494263862332696,0.07880567792462066,0.02697412518482011,0.02192114695340502,0.028023164120256284,0.02316634707574305,0.01811316231119636,0.026501464843750003,0.027688036345280165,0.059141423793597714,0.05289670329670331,0.033198555956678706,0.5552567683192267
sz000877,,,,,,0.09266802443991853,0.12729124236252545,,0.219959266802444,,,,,0.05173973556019485,0.08181330472103004,0.0743488794669897,0.08980406386066764,0.29770598360888223,0.07161027117830575,0.0026039178213091256,0.008600095556617296,0.02770076481835564,0.05670582476749878,0.007945046821094136,0.02956989247311828,0.008180877279448004,0.002864333652924257,0.02550947015104292,0.017968750000000002,0.014159515396264512,0.007426182513139036,0.05853772893772894,0.041649097472924196,0.38103176883977086
sz000878,,,,,,0.4847250509164969,0.12830957230142567,,0.6130346232179226,,,,,,0.09043723175965665,0.08475166565717746,,0.1751888974168341,0.04485241180705544,0.009985666507405639,0.025441949354992832,0.07753346080305928,0.00797846304454234,0.025860029571217347,0.019736917562724016,0.025144406111384923,0.011589165867689358,0.02867417885399185,0.0173828125,0.02241292276627966,0.03727281414237937,0.02064615384615385,0.0012548736462093864,0.37576622638508533
sz000883,,,,,,0.09368635437881874,0.12932790224032586,,0.2230142566191446,,,,,,0.044299892703862656,,,0.044299892703862656,0.007751379889608831,0.09448160535117058,0.08891543239369326,0.09079827915869981,0.09099363680861479,0.015922621981271562,0.025674551971326166,0.015361508132084773,0.04483461169702781,0.04316710620954208,0.048510742187500004,0.017579505300353356,0.0456765408504539,0.04074432234432235,0.05240288808664261,0.7228147323623119
sz000885,,,,,,0.09470468431771895,0.13034623217922606,,0.225050916496945,,,,,0.08136743215031314,0.11551770386266094,0.10324046032707448,0.0512155297532656,0.35134112609331414,0.03628509719222463,0.03368370759675107,0.033468705207835646,0.020004780114722755,0.012971120900636318,0.0115638245441104,0.005874551971326166,0.012287580088713654,0.015448226270373922,0.023735315272117002,0.0481689453125,0.005742049469964667,0.025794553272814144,0.05565274725274726,0.012659927797833937,0.35334113226467156
sz000887,,,,,,0.3940936863543788,0.24236252545824846,,0.6364562118126272,,,,,0.08270702853166319,0.13365075107296137,0.13930950938824954,0.18046081277213352,0.5361281017650076,0.009767218622510199,0.03733874820831343,0.04237935977066412,0.028011472275334612,0.08379833578071465,0.020883193691473637,0.0067892473118279575,0.02092385411532775,0.018060882070949188,0.03352912970510669,0.042529296875000004,0.003142352347299343,0.044131390348781656,0.021403663003663007,0.05883610108303249,0.4715242452099988
sz000888,,,,,,0.27494908350305497,0.36761710794297353,,0.6425661914460286,,,,,0.0696938065414057,0.07049356223175965,0.07447001817080556,0.11083091436865021,0.32548830131262113,0.03784497240220783,0.0360965121834687,0.035045389393215484,0.04787284894837476,0.0065100342633382284,0.0006668309512074914,0.01994193548387097,0.0011628881222276984,0.028990891658676896,0.011807719971229922,0.034326171875,0.041557294295810204,0.05950406115623508,0.0019663003663003666,0.01856895306859206,0.38186280413975565
sz000890,,,,,,0.3034623217922607,0.18024439918533605,,0.4837067209775967,,,,,,,,,,0.06402687784977203,0.063258480649785,0.06354515050167224,0.060325047801147225,0.01860009789525208,0.031341054706752094,0.020856630824372762,0.032048546081813706,0.00028763183125599237,0.005346439702709183,0.0192626953125,0.01124432104997476,0.053891065456282854,0.011104761904761907,0.004177617328519856,0.45931641889657177
sz000893,,,,,,0.09674134419551934,0.0,,0.09674134419551934,,,,,0.17616562282533052,0.15969688841201715,0.16986674742580252,,0.5057292586631502,0.06474682025437965,0.061753463927376975,0.07307692307692308,0.06792543021032504,0.027851199216837985,0.006635781172991623,0.025508960573476708,0.008359783144406113,0.04169463087248323,0.013869575641333013,0.02073974609375,0.004467440686521956,0.011588628762541806,0.05869890109890111,0.04210974729241878,0.529027032024667
sz000895,,,,,,0.22708757637474541,0.20061099796334012,,0.42769857433808556,,,,,0.06708420320111343,0.08877414163090128,0.08431253785584493,0.09707910014513788,0.3372499828329975,0.017638588912886968,0.056354515050167225,0.057620640229335884,0.05489961759082218,0.012750856583455704,0.02738072942336127,0.018222939068100363,0.02535584031542632,0.028930968360498563,0.022836250299688325,0.0435302734375,0.024179707218576475,0.03252699474438605,0.05378315018315019,0.06277545126353791,0.5387865226808934
sz000898,,,,,,0.2759674134419552,0.025458248472505093,,0.3014256619144603,,,,,,0.06373390557939915,,,0.06373390557939915,0.07868970482361412,0.026612517916865742,0.02656473960821787,0.011950286806883365,0.06404796867351933,0.03259339576145885,0.01431182795698925,0.03256086742237556,0.010858101629913712,0.045888276192759536,0.013134765625000001,0.036080262493690056,0.026724796942188253,0.03484542124542125,0.035517689530685924,0.49038062262958276
sz000900,,,,,,0.09775967413441955,0.13238289205702647,,0.23014256619144602,,,,,,,,,,0.08668106551475882,0.04046822742474917,0.04075489727663641,0.01637189292543021,0.08976994615761136,0.020509117792015773,0.003091039426523298,0.0224933464760966,0.01788111217641419,0.0258810836729801,0.00660400390625,0.0010474507824331126,0.051321070234113725,0.009670329670329672,0.06026570397111913,0.4928102874074615
sz000903,,,,,,0.09979633401221996,0.0,,0.09979633401221996,,,,,,,,,,0.06193904487640989,0.08786430960344005,0.08726708074534162,0.020530592734225625,0.01698482623592756,0.03191843272548053,0.027346236559139786,0.03161754558896008,0.03721236816874401,0.003991848477583313,0.010839843750000001,0.02646390711761737,0.04905064500716675,0.02457875457875458,0.051942238267148014,0.5695476744359392
sz000905,,,,,,0.2769857433808554,0.23319755600814665,,0.5101832993890021,,,,,,,,,,0.03851691864650828,0.011156235069278549,0.015671285236502627,0.002772466539196941,0.08974547234459129,0.020622966978807295,0.0003311827956989248,0.01902094627895515,0.007011025886864814,0.039079357468233045,0.038720703125000006,0.0331650681474003,0.0174854276158624,0.0561040293040293,0.03817039711191336,0.4275734825488423
sz000910,,,,,,0.10183299389002037,0.0,,0.10183299389002037,,,,,,0.06887070815450644,0.0775893397940642,,0.14646004794857065,0.0322294216462683,0.02873865265169613,0.029001433349259437,0.033580305927342256,0.01164953499755262,0.00013824544110399212,0.009809318996415772,0.00016264169541646133,0.019043624161073826,0.024934068568688565,0.01414794921875,0.04192327107521454,0.030634973721930244,0.03763369963369964,0.028147292418772563,0.34177443350318437
sz000911,,,,,,0.29633401221995925,0.2219959266802444,,0.5183299389002036,,,,,,0.044058476394849784,,,0.044058476394849784,0.01082313414926806,0.0655757286192069,0.06514572384137601,0.06646749521988528,0.020313264806656878,0.0037732873336619025,0.017213620071684588,0.004041646131099064,0.008221476510067115,0.006964756653080797,0.04822998046875,0.01697375063099445,0.01816340181557573,0.025690842490842494,0.0392187725631769,0.41681688130532607
sz000912,,,,,,0.10285132382892057,0.13441955193482688,,0.23727087576374745,,,,,,,,,,0.05517158627309815,0.005661729574773053,0.007023411371237458,0.005473231357552582,0.04532550171316691,0.010400936421882702,0.0006860215053763442,0.00936002957121735,0.0021572387344199425,0.016998321745384803,0.010778808593750001,0.004972236244321049,0.026803631151457244,0.0416952380952381,0.06118700361010831,0.303694925962984
sz000918,,,,,,0.2780040733197556,0.18737270875763748,,0.4653767820773931,,,,,,,,,,0.012335013198944086,0.08850931677018634,0.08922599139990445,0.09911567877629063,0.04336759667156143,0.0061153277476589454,0.02218136200716846,0.00639181862986693,0.04308485139022052,0.04852553344521698,0.03043212890625,0.027498738011105507,0.03121834687052079,0.026964102564102567,0.02892563176895307,0.6038914381579507
sz000920,,,,,,0.10590631364562118,0.1364562118126273,,0.2423625254582485,,,,,0.03030619345859429,0.02656920600858369,0.017201695941853418,0.047623367198838897,0.12170046260787029,0.01627069834413247,0.022503583373148593,0.02345914954610607,0.09438336520076483,0.08436123348017621,0.028844504682109418,0.0010408602150537636,0.029112863479546575,0.0100431447746884,0.04293934308319348,0.0087890625,0.043185259969712265,0.011430960344003822,0.06151941391941393,0.041458483754512644,0.5193419266665624
sz000921,,,,,,0.10692464358452139,0.13747454175152748,,0.24439918533604887,,,,,0.03983994432846207,0.07289431330472103,0.030042398546335555,0.04497460087082729,0.18775125705034595,0.005327573794096472,0.09636884854276159,0.0022216913521261347,0.012762906309751436,0.08861967694566814,0.0032853622474125184,0.030240143369175628,0.0029926071956628882,0.0007670182166826462,0.04257971709422201,0.0015869140625,0.02310701665825341,0.0301619684663163,0.03391062271062271,0.0388057761732852,0.4127378431385371
sz000923,,,,,,0.15478615071283094,0.029531568228105907,,0.18431771894093685,,,,,0.05645441892832289,0.11082349785407725,0.04980314960629921,0.017325834542815673,0.234406900931515,0.040916726661867055,0.09706163401815576,0.09536550406115624,0.0988527724665392,0.0793196279980421,0.016402414982750125,0.000867383512544803,0.016093395761458847,0.04832214765100672,0.04287940541836491,0.038867187500000004,0.042390206966178706,0.010894887720974678,0.060632967032967035,0.06283898916967509,0.7517052509216813
sz000926,,,,,,0.1079429735234216,0.0,,0.1079429735234216,,,,,,,,,,0.01922246220302376,0.07083134257047301,0.06794075489727663,0.009942638623326961,0.051370533529123845,0.02428240512567768,0.009651612903225809,0.026071463775258753,0.020721476510067116,0.030412371134020618,0.02911376953125,0.04025744573447754,0.03527042522694697,0.011136996336996339,0.026892418772563178,0.4731181168737082
sz000927,,,,,,0.2576374745417515,0.31466395112016293,,0.5723014256619144,,,,,,,,,,0.02970962323014159,0.054777830864787394,0.054562828475871954,0.04445506692160612,0.06737640724424866,0.021110892065056678,0.020888172043010755,0.0206961557417447,0.049928092042186005,0.015212179333493168,0.049182128906250004,0.03152448258455326,0.06287816531294793,0.007816849816849816,0.03259494584837546,0.5627138204311235
sz000928,,,,,,0.3655804480651731,0.1384928716904277,,0.5040733197556008,,,,,0.08723034098816979,0.07914431330472102,0.06208358570563295,0.09256168359941944,0.3210199235979432,0.04019678425725942,0.028236980410893453,0.021643573817486862,0.06111376673040153,0.08575624082232013,0.014044110399211435,0.0013641577060931902,0.013873336619024151,0.009204218600191756,0.041273076000959,0.00220947265625,0.04931852599697123,0.03260582895365504,0.03316923076923077,0.06468158844765343,0.49869089218760143
sz000929,,,,,,0.10896130346232179,0.1395112016293279,,0.2484725050916497,,,,,,,,,,0.065250779937605,0.07202580028666986,0.0833731485905399,0.029134799235181648,0.0732501223690651,0.028031296205027107,0.016969175627240145,0.02867373090192213,0.025071907957814,0.043478782066650686,0.0228271484375,0.01735234729934377,0.023271858576206405,0.03964835164835165,0.06493574007220217,0.6332949892113195
sz000930,,,,,,0.109979633401222,0.14052953156822812,,0.2505091649694501,,,,,,,,,,0.0605471562275018,0.02814142379359771,0.030243669374104155,0.028967495219885276,0.031864904552129224,0.015637999014292758,0.005779928315412187,0.015085017249876787,0.01864813039309684,0.026252697194917286,0.048730468750000006,0.0038869257950530037,0.011903965599617775,0.04116336996336997,0.06174296028880867,0.42859611173166345
sz000931,,,,,,0.48370672097759676,0.1415478615071283,,0.6252545824847251,,,,,,,,,,0.09853611711063115,0.062111801242236024,0.06227902532250358,0.07997131931166349,0.05465002447381302,0.007123706259241006,0.015620788530465952,0.007229423361261706,0.032766059443911796,0.013186286262287223,0.026989746093750003,0.01441191317516406,0.025494983277591976,0.02986520146520147,0.027797833935018054,0.5580342292647404
sz000932,,,,,,0.40427698574338083,0.36863543788187375,,0.7729124236252546,,,,,0.04716423103688239,0.07274678111587982,0.04412477286493034,0.06255442670537009,0.22659021172306265,0.01331893448524118,0.018514094601051124,0.020592451027233637,0.07727055449330784,0.05925110132158591,0.019484475110892067,0.002270967741935484,0.01869566288812223,0.009132310642377758,0.032941740589786626,0.0054687500000000005,0.049230186774356394,0.026693263258480655,0.020291575091575094,0.0208086642599278,0.3939647322858738
sz000933,,,,,,0.2790224032586558,0.2820773930753564,,0.5610997963340122,,,,,0.03930062630480166,0.14531920600858367,0.07262265293761357,0.05096153846153846,0.30820402371253736,0.08132949364050876,0.0017200191113234593,0.09569995222169136,0.08962715105162525,0.08683308859520314,0.007448989650073928,0.0015928315412186381,0.009725973385904387,0.049640460210930014,0.009542076240709662,0.00382080078125,0.04466178697627461,0.02729240324892499,0.03661831501831502,0.029195667870036104,0.5747490095439894
sz000935,,,,,,0.22810590631364563,0.2484725050916497,,0.47657841140529533,,,,,,,,,,0.00808735301175906,0.0026994744386048732,0.002890587673196369,0.09665391969407267,0.018649045521292217,0.024680877279448007,0.03042150537634409,0.029186052242483985,0.0010906040268456377,0.0409614001438504,0.037341308593750004,0.022286723876829884,0.020481127568084092,0.00871941391941392,0.004733574007220217,0.34888296737319546
sz000936,,,,,,0.29124236252545826,0.015274949083503055,,0.30651731160896134,,,,,,,,,0.0,0.08240940724742021,0.0679168657429527,0.07541806020066891,0.06696940726577438,0.021830641213901127,0.005131345490389355,0.017639426523297495,0.0033341547560374572,0.03880632790028763,0.0028770079117717575,0.023767089843750002,0.0082786471479051,0.022278547539417107,0.048786813186813195,0.058327797833935026,0.5437715398043215
sz000937,,,,,,0.1109979633401222,0.1425661914460285,,0.2535641547861507,,,,,,0.07450375536480686,,,0.07450375536480686,0.06978641708663307,0.06837075967510751,0.07073578595317725,0.030927342256214147,0.005310817425354871,0.005448496796451455,0.013310394265232976,0.005147609659931001,0.03449185043144775,0.03295372812275234,0.014843750000000001,0.007546693589096415,0.023366459627329195,0.013925274725274725,0.006480866425992781,0.4026462460399955
sz000949,,,,,,0.4429735234215886,0.03971486761710794,,0.48268839103869654,,,,,,,,,0.0,0.08888888888888889,0.07833253702818921,0.07821309125656953,0.0629302103250478,0.046353401860009795,0.0036187777230162646,0.013065949820788531,0.0038708723509117797,0.039010067114093966,0.007072644449772236,0.01630859375,0.01691065118626956,0.037887720974677505,0.04196923076923077,0.048288808664259934,0.5827214461617257
sz000950,,,,,,0.11303462321792261,0.0,,0.11303462321792261,,,,,,,,,,0.038564914806815453,0.017032967032967035,0.019063545150501675,0.012021988527724667,0.09801762114537445,0.02036274026614096,0.031328315412186385,0.02002119270576639,0.008449185043144776,0.029633181491249102,0.034106445312500004,0.0317768803634528,0.05174677496416627,0.01776117216117216,0.027051263537906142,0.45693818792106833
sz000951,,,,,,0.4623217922606925,0.39307535641547864,,0.8553971486761711,,,,,0.07663535142658315,0.07457081545064377,0.07233494851605088,0.08116835994194484,0.30470947533522263,0.0013198944084473242,0.09503105590062112,0.09541328236980412,0.09156309751434034,0.08568281938325992,0.002098077870872351,0.028670967741935484,0.0019517003449975358,0.047435282837967406,0.04284344281946775,0.006640625000000001,0.006322564361433619,0.04099378881987578,0.02583589743589744,0.034516967509025276,0.6063194643179455
sz000953,,,,,,0.14765784114052954,0.24338085539714868,,0.3910386965376782,,,,,,,,,,0.05951523878089753,0.04875776397515528,0.050406115623506935,0.04758604206500956,0.08389623103279492,0.007001724987678659,0.010290322580645161,0.011027106949236079,0.00925215723873442,0.007276432510189403,0.00399169921875,0.015989399293286223,0.0005991399904443384,0.0658871794871795,0.045524909747292425,0.4670014634808004
sz000955,,,,,,0.11405295315682282,0.1446028513238289,,0.25865580448065173,,,,,,,,,,0.06119510439164867,0.05346392737697086,0.053559483994266605,0.0694789674952199,0.0933186490455213,0.03166633809758502,0.017844444444444447,0.0316582060128142,0.02670182166826462,0.0006473267801486455,0.045764160156250004,0.019687026754164567,0.014158623984710942,0.029736263736263743,0.043745848375451264,0.5926261923137248
sz000957,,,,,,0.17413441955193482,0.2637474541751528,,0.4378818737270876,,,,,,,,,,0.07633789296856253,0.08580984233158147,0.08580984233158147,0.08444072657743787,0.06015663240332844,0.006530064070970922,0.023537634408602154,0.0065381961557417455,0.04411553211888783,0.005777990889474946,0.033557128906250004,0.010436648157496215,0.028128045867176307,0.0229992673992674,0.056707581227436826,0.6308830258137961
sz000959,,,,,,0.3665987780040733,0.18431771894093688,,0.5509164969450102,,,,,,0.06054184549356223,,,0.06054184549356223,0.001343892488600912,0.019135212613473482,0.019469660774008603,0.008173996175908221,0.05269211943220754,0.026421143420404143,0.031541218637992835,0.02482725480532282,0.008604985618408436,0.04494126108846799,0.010595703125000001,0.03223119636547198,0.03642140468227425,0.05384761904761905,0.021221660649819497,0.3914683289249798
sz000960,,,,,,0.4938900203665988,0.14562118126272913,,0.639511201629328,,,,,,,,,0.0,0.02526997840172786,0.03430482560917344,0.034543717152412806,0.011209369024856598,0.0715369554576603,0.02047658945293248,0.03007455197132617,0.019451946771808774,0.01493288590604027,0.03761687844641573,0.0017578125,0.009654215042907623,0.04280697563306259,0.021242490842490844,0.028036101083032495,0.40291529329584796
sz000961,,,,,,0.2158859470468432,0.26476578411405294,,0.4806517311608961,,,,,0.1449895615866388,0.10705472103004292,0.10681405208964263,0.08205732946298983,0.44091566416931416,0.08507319414446846,0.07720974677496417,0.07427138079311993,0.06837954110898663,0.07856093979441997,0.01832158698866437,0.009005017921146954,0.017508378511582063,0.036373441994247364,0.039235195396787347,0.018151855468750002,0.030199394245330642,0.02738700430004778,0.025884249084249085,0.003097472924187726,0.6086583994509526
sz000966,,,,,,0.159877800407332,0.26578411405295316,,0.4256619144602851,,,,,,0.026327789699570815,,,0.026327789699570815,0.07331413486921047,0.07730530339225992,0.07484472049689442,0.026195028680688338,0.03149779735682819,0.004903647116806308,0.023916129032258066,0.004724741251848201,0.04183844678811122,0.012562934548070007,0.02109375,0.03909641595153963,0.018021500238891548,0.033282051282051285,0.04023537906137185,0.5228319800668294
sz000968,,,,,,0.11608961303462322,0.14765784114052954,,0.2637474541751528,,,,,,,,,0.0,0.03599712023038157,0.07926421404682275,0.07830864787386527,0.08011472275334608,0.03487518355359765,0.001333661902414983,0.028852329749103945,0.0013580581567274519,0.03940556088207095,0.009290338048429634,0.02703857421875,0.043765774861181224,0.03408791208791209,0.026883516483516487,0.010038989169675092,0.5306146040177951
sz000971,,,,,,0.40529531568228105,0.04378818737270876,,0.4490835030549898,,,,,,,,,,0.0705303575713943,0.04108934543717153,0.00358337314859054,0.05396749521988528,0.039843367596671564,0.01344233612617053,0.00497562724014337,0.01339354361754559,0.04831016299137105,0.007336370175017981,0.049670410156250004,0.04825845532559314,0.05841614906832298,0.049753846153846155,0.001048375451263538,0.5036192152792376
sz000972,,,,,,0.4175152749490835,0.38289205702647655,,0.80040733197556,,,,,,,,,,0.054883609311255105,0.07133301481127569,0.0714046822742475,0.06312141491395794,0.07072931962799804,0.023981517989157222,0.014351254480286738,0.02139551503203549,0.018887823585810162,0.00447134979621194,0.043994140625000004,0.020418980312973248,0.004887720974677497,0.05460512820512821,0.016948736462093866,0.5554142084021085
sz000975,,,,,,0.1446028513238289,0.038696537678207736,,0.18329938900203666,,,,,0.030323590814196243,0.06244635193133047,0.020124167171411265,,0.11289410991693799,0.010559155267578594,0.07799808886765408,0.07845198279980889,0.0833413001912046,0.09610866372980911,0.0316582060128142,0.02589534050179212,0.031568753080335146,0.039034036433365296,0.03831215535842724,0.016076660156250002,0.021466431095406364,0.05970903010033445,0.0056732600732600745,0.041124909747292424,0.6569779734153326
sz000976,,,,,,0.32179226069246436,0.21792260692464357,,0.539714867617108,,,,,0.07101600556715379,0.06255364806866952,0.06380981223500909,0.08610304789550072,0.2834825137663331,0.09608831293496521,0.08332537028189202,0.0800764452938366,0.08723709369024857,0.026994615761135588,0.0007481517989157221,0.03107598566308244,0.0006424346968950223,0.03958533077660595,0.038024454567250066,0.00072021484375,0.034389197375063095,0.0650697563306259,0.005221978021978022,0.025351624548736462,0.6145509665849807
sz000978,,,,,,0.11914460285132383,0.14969450101832993,,0.26883910386965376,,,,,,0.04727736051502146,,,0.04727736051502146,0.07511399088072955,0.018418537983755378,0.014190157668418538,0.04615200764818356,0.09694077337249143,0.0013255298176441598,0.025737634408602158,0.0012279448003942829,0.03402444870565676,0.004615200191800528,0.000537109375,0.028685007571933364,0.03441901576684186,0.007832967032967033,0.007592779783393503,0.39681310500781214
sz000980,,,,,,0.21792260692464357,0.2668024439918534,,0.484725050916497,,,,,,,,,,0.005423566114710824,0.027926421404682274,0.02914476827520306,0.04378585086042065,0.055726872246696035,0.019045342533267617,0.018349103942652333,0.017939379004435683,0.0351869606903164,0.04175257731958763,0.040478515625,0.01501766784452297,0.06350883898709986,0.006640293040293042,0.06447509025270759,0.48440124814159596
sz000981,,,,,,0.280040733197556,0.2973523421588595,,0.5773930753564155,,,,,,,,,,0.06873050155987522,0.05680840898232203,0.060367892976588636,0.051649139579349905,0.06940773372491435,0.005952686052242485,0.015541935483870967,0.006034006899950715,0.04466682646212848,0.0070606569168065215,0.021679687500000003,0.006511862695608279,0.05679216435738175,0.008252014652014653,0.039774729241877256,0.5192302470849313
sz000982,,,,,,0.12016293279022404,0.0,,0.12016293279022404,,,,,,,,,,0.07957763378929686,0.06650740563784042,0.06612517916865744,0.0698374760994264,0.03737151248164464,0.029665845243962548,0.03276344086021506,0.03261779201577132,0.010953978906999041,0.004950851114840567,0.00784912109375,0.034225138818778394,4.7300525561395135e-05,0.06598388278388279,0.00014296028880866427,0.5386195188294355
sz000983,,,,,,0.28105906313645623,0.26782077393075354,,0.5488798370672098,,,,,0.034707724425887265,0.06891094420600857,0.0406420351302241,0.044303338171262696,0.18856404193338264,0.09052075833933286,0.052269469660774004,0.0355709507883421,0.043116634799235186,0.09845814977973569,0.004318137013307049,0.013791397849462367,0.004122966978807294,0.015052732502396932,0.030963797650443537,0.025146484375,0.044598687531549726,0.035522694696607744,0.024530402930402935,0.002573285198555957,0.5205565500939534
sz000985,,,,,,0.20468431771894094,0.3513238289205703,,0.5560081466395113,,,,,,,,,,0.050827933765298774,0.03963210702341138,0.04149546106067845,0.00965583173996176,0.04904552129221733,0.008766387382947265,0.02315125448028674,0.008058896007885659,0.029733940556088207,0.017309997602493406,0.0281982421875,0.013894497728419991,0.020559961777353086,0.051462271062271074,0.04889241877256318,0.4406847224393763
sz000993,,,,,,0.45417515274949083,0.15173116089613034,,0.6059063136456212,,,,,,,,,,0.0695464362850972,0.07221691352126135,0.07281414237935978,0.08066443594646272,0.07834067547723936,0.004846722523410548,0.024578494623655914,0.005285855101034993,0.03705656759348035,0.006221529609206426,0.02642822265625,0.0042024230186774375,0.03878643096034401,0.024014652014652017,0.04541371841155235,0.5904172201216846
sz000995,,,,,,0.2820773930753564,0.2230142566191446,,0.505091649694501,,,,,,,,,,0.006743460523158148,0.07092689918776876,0.0705685618729097,0.0467017208413002,0.04319627998042095,0.01710177427304091,0.007688172043010754,0.015125677673730903,0.00823346116970278,0.010357228482378328,0.029260253906250002,0.009010600706713778,0.0009933110367892977,0.0642915750915751,0.059042599277978336,0.45924157606672794
sz000996,,,,,,0.4317718940936864,0.269857433808554,,0.7016293279022403,,,,,,,,,,0.07254619630429565,0.02904921165790731,0.029550883898709985,0.023685468451242832,0.03649045521292218,0.0033992114342040417,0.009257347670250897,0.00032528339083292266,0.02519175455417066,0.0358307360345241,0.01646728515625,0.006297324583543668,0.06043430482560918,0.00017728937728937733,0.054785559566787004,0.4034883121185398
sz001872,,,,,,0.12219959266802444,0.0,,0.12219959266802444,,,,,,,,,0.0,0.058075353971682266,0.04925943621595796,0.045389393215480175,0.008197896749521988,0.05,0.014621488417939874,0.022512544802867386,0.014556431739773288,0.015771812080536914,0.04550467513785664,0.04447021484375,0.0,0.038234591495461066,0.006221245421245422,0.026717689530685925,0.4395327736227589
