,macroeconomic_policy_factor,public_opinion_factor,foreign_shareholder_factor,institution_expectation_factor,price_volume_factor,financial_factor,mutual_fund_factor,total_factor,name,update_date
sh600819,0.0,0.0,0.0,0.0,0.12898807259880313,0.07589509918355185,0.0,0.204883171782355,耀皮玻璃,20210310
sh600470,0.0,0.0,0.0,0.0,0.13525045609509548,0.06959956215013545,0.0,0.2048500182452309,*ST六化,20210310
sh601990,0.0,0.0,0.0,0.0,0.1221087602252894,0.0826722084464893,0.0,0.2047809686717787,南京证券,20210310
sz000930,0.0,0.03500507842520011,0.0,0.0,0.09464712279960101,0.07511979910351443,0.0,0.20477200032831555,中粮科技,20210310
sz300086,0.030869090249619053,0.0,0.0,0.0,0.06330641935499631,0.11057658548435549,0.0,0.20475209508897085,康芝药业,20210310
sh603016,0.0,0.0,0.0,0.010974644415625,0.12163724726257388,0.07212832995039871,0.0,0.20474022162859762,新宏泰,20210310
sz000990,0.010186538845120255,0.03799331682735135,0.0,0.0,0.09359734568371814,0.06290284429620581,0.0,0.20468004565239556,诚志股份,20210310
sh603111,0.0,0.0,0.0,0.0,0.12023949664564047,0.08443696319305169,0.0,0.20467645983869215,康尼机电,20210310
sh603828,0.0,0.0,0.0,0.0,0.11291650822705213,0.09174640252642177,0.0,0.2046629107534739,柯利达,20210310
sz000861,0.010649485403514935,0.012664438942450448,0.0,0.0,0.09585933653258576,0.08542968111564167,0.0,0.20460294199419282,海印股份,20210310
sh601116,0.0,0.0,0.0,0.0,0.12557855003865295,0.0789244756708042,0.0,0.20450302570945716,三江购物,20210310
sz002698,0.009320145486693588,0.0,0.0,0.044839521743632794,0.07535335156560433,0.07498563908461044,0.0,0.20449865788054117,博实股份,20210310
sh600333,0.0,0.0,0.0,0.0,0.13723819518403094,0.06722590355498538,0.0,0.20446409873901633,长春燃气,20210310
sh603408,0.0,0.0,0.0,0.0,0.11698624853107924,0.08742904485461689,0.0,0.20441529338569614,建霖家居,20210310
sz002370,0.0066781760603189435,0.0,0.0,0.0,0.08411216087757474,0.11361903205386371,0.0,0.20440936899175738,亚太药业,20210310
sh600617,0.0,0.0,0.0,0.0,0.13267241304022617,0.07170788571712002,0.0,0.2043802987573462,国新能源,20210310
sz300002,0.020502069782700624,0.0,0.0,0.0,0.06594893566814883,0.11791030643987792,0.0,0.20436131189072737,神州泰岳,20210310
sz001696,0.0,0.0,0.0,0.015725068465852338,0.09342579647875561,0.09519861091952365,0.0,0.2043494758641316,宗申动力,20210310
sh603773,0.0,0.0,0.0,0.0,0.1136031556325141,0.09073865666764704,0.0,0.20434181230016113,沃格光电,20210310
sh600397,0.0,0.0,0.0,0.0,0.13615346478189316,0.06818382995085442,0.0,0.2043372947327476,安源煤业,20210310
sh600995,0.0,0.0,0.0,0.0,0.1264450006519358,0.07782910365756471,0.0,0.20427410430950052,文山电力,20210310
sh600623,0.0,0.0,0.0,0.0,0.1325481826547303,0.07167727683349251,0.0,0.20422545948822282,华谊集团,20210310
sh603977,0.0,0.0,0.0,0.0,0.11118000347925888,0.09303419219663168,0.0,0.20421419567589055,国泰集团,20210310
sz300398,0.0066781760603189435,0.0,0.0,0.03776239839710182,0.05238488785406874,0.10576413168875352,0.001612598964944935,0.20420219296518793,飞凯材料,20210310
sh600603,0.0,0.0,0.0,0.0,0.1329207384112076,0.0712036798485351,0.0,0.2041244182597427,广汇物流,20210310
sz002124,0.0,0.0,0.0,0.03901546430586747,0.09027980083342388,0.07474412350738084,0.0,0.2040393886466722,天邦股份,20210310
sh688278,0.0,0.0,0.0,0.02424350140970992,0.10668866650688939,0.07307467581815921,0.0,0.20400684373475853,特宝生物,20210310
sz300248,0.015192611408755706,0.0,0.0,0.061387173592772536,0.05793071402728382,0.06946758284389998,0.0,0.20397808187271205,新开普,20210310
sz002334,0.027616254686315053,0.0,0.0,0.0,0.0850258044233492,0.09131503546862517,0.0,0.20395709457828942,英威腾,20210310
sh603080,0.0,0.0,0.0,0.0,0.12071336754085459,0.08315142710858585,0.0,0.20386479464944043,新疆火炬,20210310
sh600864,0.0,0.0,0.0,0.0,0.12814965749899665,0.07570082312960566,0.0,0.2038504806286023,哈投股份,20210310
sh605001,0.0,0.0,0.0,0.0,0.11073265917831392,0.09305055415186081,0.0,0.20378321333017474,威奥股份,20210310
sz002793,0.05142627907321879,0.0,0.0,0.0,0.07285515626360775,0.0794858664661911,0.0,0.20376730180301764,罗欣药业,20210310
sh600778,0.0,0.0,0.0,0.0,0.12974077806375048,0.07400898585937753,0.0,0.203749763923128,友好集团,20210310
sh600289,0.0,0.0,0.0,0.0,0.13801395816991535,0.0656919505911288,0.0,0.20370590876104416,*ST信通,20210310
sh600075,0.0,0.0,0.0,0.0016521222247045811,0.14176812466035468,0.060284432627660235,0.0,0.2037046795127195,新疆天业,20210310
sz002354,0.0,0.0,0.0,0.04189324006731136,0.08450452865508087,0.07724374347563451,0.0,0.20364151219802673,*ST天娱,20210310
sz000829,0.009320145486693588,0.02974008695474319,0.0,0.0,0.09626948186115315,0.06828935418475784,0.0,0.2036190684873478,天音控股,20210310
sh600847,0.0,0.0,0.0,0.0,0.12846432175062683,0.07514784337306075,0.0,0.20361216512368757,万里股份,20210310
sh600851,0.0,0.0,0.0,0.0,0.12840141383824305,0.0751791748634453,0.0,0.20358058870168835,海欣股份,20210310
sz002121,0.0,0.0,0.0,0.0,0.09035488023756741,0.11322080537268371,0.0,0.20357568561025113,*ST科陆,20210310
sz300098,0.011010450920128223,0.0,0.0,0.03166296564309034,0.06294419488439357,0.09795511353499929,0.0,0.20357272498261142,高新兴,20210310
sz002838,0.00713856354594,0.0,0.0,0.0198014849075876,0.071654145977124,0.10495798966102843,0.0,0.20355218409168002,道恩股份,20210310
sz002323,0.0,0.0,0.0,0.0,0.08531160474574502,0.1182026501664401,0.0,0.2035142549121851,*ST雅博,20210310
sz002274,0.0,0.0,0.0,0.021064041883325214,0.08657716151277677,0.09583116042731717,0.0,0.20347236382341916,华昌化工,20210310
sh603389,0.0,0.0,0.0,0.0,0.11713895956251197,0.08633072772162834,0.0,0.2034696872841403,*ST亚振,20210310
sz002919,0.0,0.0,0.0,0.0,0.06941363348705402,0.13405559882423346,0.0,0.2034692323112875,名臣健康,20210310
sh600766,0.0,0.0,0.0,0.0,0.1299704233240398,0.07348584047941721,0.0,0.203456263803457,园城黄金,20210310
sz002234,0.0,0.0,0.0,0.012067615000939669,0.08755040465833072,0.10377526079958971,0.0,0.2033932804588601,民和股份,20210310
sh600836,0.0,0.0,0.0,0.0,0.12865297096640094,0.07468636655165968,0.0,0.2033393375180606,*ST界龙,20210310
sh603615,0.0,0.0,0.0,0.0,0.11538825541178942,0.08789779243266065,0.0,0.20328604784445006,茶花股份,20210310
sh600179,0.0,0.0,0.0,0.0,0.1399260740929456,0.06334050833790844,0.0,0.20326658243085405,*ST安通,20210310
sh600854,0.0,0.0,0.0,0.0,0.12835946831409456,0.07486359669854423,0.0,0.2032230650126388,春兰股份,20210310
sh600506,0.0,0.0,0.0,0.0,0.1346952036290435,0.06850898563312893,0.0,0.20320418926217243,香梨股份,20210310
sh603031,0.0,0.0,0.0,0.0,0.12133678346289543,0.0818028546039486,0.0,0.20313963806684404,安德利,20210310
sh600616,0.0,0.0,0.0,0.0,0.13269311370907624,0.07040763085161857,0.0,0.20310074456069482,金枫酒业,20210310
sh601696,0.0,0.0,0.0,0.0,0.12347603480385365,0.07960643062583506,0.0,0.20308246542968872,中银证券,20210310
sz002115,0.016640844042299416,0.0,0.0,0.0,0.09050492395603589,0.09587634580837731,0.0,0.20302211380671262,三维通信,20210310
sz002147,0.0,0.0,0.0,0.0,0.08972803471396061,0.11326362050205016,0.0,0.20299165521601076,*ST新光,20210310
sh600609,0.0,0.0,0.0,0.0,0.13281729140255735,0.07015315318153581,0.0,0.20297044458409316,金杯汽车,20210310
sh603499,0.0,0.0,0.0,0.0,0.11668055597733233,0.08628850376457721,0.0,0.20296905974190954,翔港科技,20210310
sh688578,0.0,0.0,0.0,0.03411720406489546,0.10492537775112189,0.06391613907112206,0.0,0.20295872088713943,艾力斯,20210310
sh688178,0.0,0.0,0.0,0.0,0.10730347122164786,0.0956379385473039,0.0,0.20294140976895175,万德斯,20210310
sh600400,0.0,0.0,0.0,0.000618772368803214,0.1360919680047853,0.06622731706514041,0.0,0.20293805743872895,红豆股份,20210310
sh600877,0.0,0.0,0.0,0.0,0.12787669529645343,0.07497662809395322,0.0,0.20285332339040665,ST电能,20210310
sz002009,0.0,0.038989396294735086,0.0,0.0,0.09308213720633272,0.07076931640204025,0.0,0.20284084990310808,天奇股份,20210310
sh600749,0.0,0.0,0.0,0.0,0.13028331597771114,0.07248795247124681,0.0,0.20277126844895796,西藏旅游,20210310
sh688513,0.0,0.0,0.0,0.0,0.10549952017500133,0.09722206140720704,0.0,0.20272158158220838,苑东生物,20210310
sh601019,0.0,0.0,0.0,0.0,0.12602264919667786,0.0766815922238457,0.0,0.20270424142052357,山东出版,20210310
sh601099,0.0,0.0,0.0,0.0,0.12574780720840398,0.07694056226920414,0.0,0.2026883694776081,太平洋,20210310
sz000551,0.0,0.01494119201075615,0.0,0.0,0.10090625899763708,0.08675046714220276,0.0,0.202597918150596,创元科技,20210310
sz000567,0.0,0.0,0.0,0.0,0.10057730514494541,0.10199834667294727,0.0,0.20257565181789267,海德股份,20210310
sz000672,0.0,0.007541744538762627,0.0,0.028349664217389412,0.0988761850557765,0.06778737395113844,0.0,0.20255496776306697,上峰水泥,20210310
sh603017,0.0,0.0,0.0,0.013433548126717772,0.12161579618419582,0.06750491067668563,0.0,0.2025542549875992,中衡设计,20210310
sh603991,0.02003452818095683,0.0,0.0,0.0,0.11091170105308892,0.07160060799850922,0.0,0.20254683723255495,至正股份,20210310
sh603655,0.0,0.0,0.0,0.0,0.11503665992913349,0.08739392394742805,0.0,0.20243058387656154,朗博科技,20210310
sz000679,0.0,0.0,0.0,0.0,0.09875745596853795,0.10360724778935843,0.0,0.2023647037578964,*ST友谊,20210310
sh601188,0.0,0.0,0.0,0.0,0.125154992108462,0.07712696190631019,0.0,0.2022819540147722,龙江交通,20210310
sh600841,0.0,0.0,0.0,0.0,0.12856914065277394,0.07370081062624924,0.0,0.2022699512790232,上柴股份,20210310
sh601107,0.0,0.0,0.0,0.0,0.1256631904325474,0.07656309502056864,0.0,0.20222628545311605,四川成渝,20210310
sz002233,0.0,0.0,0.0,0.03291106132538292,0.08757592237888609,0.08169223720769489,0.0,0.20217922091196389,塔牌集团,20210310
sz000025,0.0,0.0014229706676910615,0.0,0.0,0.1037027988692597,0.09703459809212994,0.0,0.2021603676290807,特  力Ａ,20210310
sh600975,0.0,0.0,0.0,0.0,0.12682462131559552,0.07530600539958719,0.0,0.20213062671518273,新五丰,20210310
sh600981,0.0,0.0,0.0,0.0,0.1266981329883101,0.07542822660151119,0.0,0.20212635958982128,汇鸿集团,20210310
sz000721,0.0,0.022625233616287873,0.0,0.0,0.09797184654224311,0.081442873804098,0.0,0.20203995396262897,西安饮食,20210310
sh603569,0.0,0.0,0.0,0.0,0.11602427398481538,0.08599470074066062,0.0,0.202018974725476,长久物流,20210310
sh603167,0.0,0.0,0.0,0.00366725757244038,0.11965680987042379,0.07868906710064946,0.0,0.20201313454351363,渤海轮渡,20210310
sz300299,0.00713856354594,0.0,0.0,0.06536010155150647,0.05607326817569851,0.07341297751555641,0.0,0.2019849107887014,富春股份,20210310
sz000006,0.0,0.0,0.0,0.0,0.1040264679477888,0.09795190373034393,0.0,0.20197837167813273,深振业Ａ,20210310
sh688256,0.0,0.0,0.0,0.04437667958296073,0.10680265343196375,0.05067085250196824,0.0,0.2018501855168927,寒武纪,20210310
sh600033,0.0,0.0,0.0,0.0,0.1423533381286571,0.05945119415198196,0.0,0.20180453228063908,福建高速,20210310
sh688086,0.0,0.0,0.0,0.0,0.10816577913279646,0.09361427101382044,0.0,0.2017800501466169,紫晶存储,20210310
sh600776,0.019969630890208524,0.0,0.0,0.0,0.12978254379231874,0.052005849007638064,0.0,0.20175802369016532,东方通信,20210310
sh603000,0.022668065835400743,0.0,0.0,0.0,0.1219373916414867,0.05695946086807308,0.0,0.20156491834496051,人民网,20210310
sh603729,0.0,0.0,0.0,0.0,0.11386843306291626,0.08761786166731357,0.0,0.20148629473022983,龙韵股份,20210310
sh603393,0.0,0.0,0.0,0.01149060288867568,0.11707352297975197,0.07285174536319401,0.0,0.2014158712316217,新天然气,20210310
sz002932,0.018119410641533253,0.0,0.0,0.0,0.069049559500542,0.1142009944296595,0.0,0.20136996457173476,明德生物,20210310
sh603878,0.0,0.0,0.0,0.0,0.11245024163348892,0.08891045360189687,0.0,0.2013606952353858,武进不锈,20210310
sh603676,0.0,0.0,0.0,0.0,0.11472860743048083,0.08660790585982638,0.0,0.20133651329030722,卫信康,20210310
sz000687,0.0,0.007968635739069946,0.0,0.0,0.09859110237260696,0.09472780496421467,0.0,0.20128754307589158,*ST华讯,20210310
sz002975,0.02129897080702987,0.0,0.0,0.0,0.06788575604871343,0.11206830279668722,0.0,0.20125302965243053,博杰股份,20210310
sz002154,0.0,0.0,0.0,0.0,0.08955203134060435,0.11166327433498188,0.0,0.20121530567558624,报 喜 鸟,20210310
sh603339,0.0,0.0,0.0,0.0,0.1177053896771834,0.0834755718059162,0.0,0.2011809614830996,四方科技,20210310
sh688466,0.0,0.0,0.0,0.025266538392797896,0.10563707631600114,0.07021398558783436,0.0,0.2011176002966334,金科环境,20210310
sh603316,0.0,0.0,0.0,0.0,0.11814027479257641,0.08296445939233578,0.0,0.2011047341849122,诚邦股份,20210310
sz002565,0.02129897080702987,0.0,0.0,0.0,0.07900073878690857,0.10066894358115956,0.0,0.200968653175098,顺灏股份,20210310
sh601901,0.0,0.0,0.0,0.020409996375295336,0.12257949367467268,0.05797864717769816,0.0,0.20096813722766618,方正证券,20210310
sz300123,0.006317283879285182,0.0,0.0,0.018675956788819927,0.06214701115510928,0.11379076499083185,0.0,0.20093101681404624,亚光科技,20210310
sh601069,0.0,0.0,0.0,0.0,0.12585354503843638,0.07506475011284694,0.0,0.20091829515128332,西部黄金,20210310
sh603810,0.0,0.0,0.0,0.0,0.11318253914377734,0.08771759941494024,0.0,0.20090013855871758,丰山集团,20210310
sh603519,0.0,0.0,0.0,0.0,0.11644011438962454,0.08445476298612925,0.0,0.2008948773757538,立霸股份,20210310
sz002269,0.0,0.0,0.0,0.0,0.08670562189816787,0.11418426358083843,0.0,0.2008898854790063,美邦服饰,20210310
sh600663,0.005229943426775229,0.0,0.0,0.0,0.13188485243302472,0.06369691781971612,0.0,0.20081171367951609,陆家嘴,20210310
sz002140,0.0,0.0,0.0,0.0,0.08987872426770888,0.11091288084996616,0.0,0.20079160511767502,东华科技,20210310
sz001965,0.0,0.0,0.0,0.041551356982714824,0.09332768467199187,0.06587849764992061,0.0,0.2007575393046273,招商公路,20210310
sh601236,0.0,0.0,0.0,0.0,0.12481571568805228,0.07590016787006901,0.0,0.20071588355812128,红塔证券,20210310
sh603320,0.0,0.0,0.0,0.0,0.11805335507233038,0.08253201308541552,0.0,0.2005853681577459,迪贝电气,20210310
sh603038,0.0,0.0,0.0,0.0,0.12120791488109024,0.07936652980782395,0.0,0.2005744446889142,华立股份,20210310
sz002380,0.0,0.0,0.0,0.0,0.08384989938565321,0.11670929787528125,0.0,0.20055919726093446,科远智慧,20210310
sh600510,0.0,0.0,0.0,0.0,0.13461286986098925,0.06593034367106605,0.0,0.2005432135320553,黑牡丹,20210310
sz002527,0.0,0.0,0.0,0.015904836018408988,0.08003584434776811,0.10453400643570716,0.0,0.20047468680188427,新时达,20210310
sh600215,0.0,0.0,0.0,0.0,0.13929654951384887,0.06109408934173459,0.0,0.20039063885558345,*ST经开,20210310
sh600830,0.0,0.0,0.0,0.0,0.1287577279188939,0.07154978101045549,0.0,0.2003075089293494,香溢融通,20210310
sz300061,0.016313485319105547,0.04425438776519201,0.0,0.0,0.06412258849268575,0.07561473527713357,0.0,0.20030519685411688,旗天科技,20210310
sz300349,0.009962667981980478,0.0,0.0,0.05726832908876354,0.05418662357906458,0.07887369263006873,0.0,0.20029131327987731,金卡智能,20210310
sh603822,0.0,0.0,0.0,0.0,0.11300521793003783,0.08726133496938737,0.0,0.2002665528994252,嘉澳环保,20210310
sh603718,0.017438122408625512,0.0,0.0,0.0,0.11404512462950295,0.0687115557388203,0.0,0.2001948027769488,海利生物,20210310
sh600595,0.0,0.0,0.0,0.0,0.1330861887625611,0.06709841770085843,0.0,0.2001846064634195,*ST中孚,20210310
sz000788,0.0066781760603189435,0.026040363218746428,0.0,0.0,0.09703883259767782,0.07037239185469907,0.0,0.20012976373144226,北大医药,20210310
sh603963,0.0,0.0,0.0,0.0,0.1113363697555616,0.08872773086922028,0.0,0.2000641006247819,大理药业,20210310
sz000576,0.0,0.005834179737533352,0.0,0.0,0.10043614665775151,0.09373052612847094,0.0,0.2000008525237558,甘化科工,20210310
sh603108,0.0,0.0,0.0,0.0,0.12030416330465854,0.07968480087409407,0.0,0.19998896417875262,润达医疗,20210310
sz300129,0.0,0.0,0.0,0.04280208450388605,0.061946198739677334,0.09517015688066383,0.0,0.19991844012422721,泰胜风能,20210310
sz002372,0.0,0.0,0.0,0.0520227460142965,0.08405975256200927,0.06376179007144227,0.0,0.19984428864774806,伟星新材,20210310
sz300415,0.0,0.0,0.0,0.06853346811582041,0.05170106781904128,0.0795529675215838,0.0,0.1997875034564455,伊之密,20210310
sh603358,0.0,0.0,0.0,0.0,0.1175312341525655,0.08223401423684604,0.0,0.19976524838941154,华达科技,20210310
sh603157,0.0,0.0,0.0,0.0,0.11980799602960984,0.07995124346483935,0.0,0.19975923949444918,*ST拉夏,20210310
sz002213,0.0,0.0,0.0,0.0,0.08805986156275836,0.1116954536636399,0.0,0.19975531522639825,大为股份,20210310
sz002787,0.0,0.0,0.0,0.017517445760818984,0.07302958933582572,0.10919455901966463,0.0,0.19974159411630932,华源控股,20210310
sz002551,0.0,0.0,0.0,0.0,0.07938321961404315,0.12035371973779051,0.0,0.19973693935183368,尚荣医疗,20210310
sh600824,0.0,0.0,0.0,0.0,0.1288833909943632,0.07081836417576597,0.0,0.19970175517012917,益民集团,20210310
sh603996,0.0,0.0,0.0,0.0,0.11082219753392017,0.0888490886024738,0.0,0.19967128613639396,*ST中新,20210310
sh603115,0.0,0.0,0.0,0.0,0.12017481479074363,0.06719456699009886,0.012286698666264617,0.19965608044710711,海星股份,20210310
sz000606,0.0,0.0,0.0,0.0,0.09994124073526844,0.09963232009849553,0.0,0.19957356083376399,顺利办,20210310
sz300303,0.0,0.0,0.0,0.02579052103116916,0.05592484846947705,0.11783260710911424,0.0,0.19954797660976042,聚飞光电,20210310
sh600193,0.0,0.0,0.0,0.0,0.13966220627540513,0.05982657429302426,0.0,0.1994887805684294,ST创兴,20210310
sz002591,0.0,0.0,0.0,0.0,0.07828683742923369,0.1211743568584631,0.0,0.1994611942876968,恒大高新,20210310
sz002464,0.005844561507862484,0.0,0.0,0.0,0.08165117156647685,0.11183940155936754,0.0,0.1993351346337069,众应互联,20210310
sh600067,0.0,0.0,0.0,0.0,0.14188927426930237,0.05743237651208892,0.0,0.1993216507813913,冠城大通,20210310
sz000068,0.0,0.0,0.0,0.0,0.10298421626604691,0.09631904083286565,0.0,0.19930325709891256,华控赛格,20210310
sh601366,0.0,0.0,0.0,0.0,0.12449729380401507,0.0747980409210648,0.0,0.19929533472507988,利群股份,20210310
sh600890,0.0,0.0,0.0,0.0,0.12762452014428027,0.07161319569761801,0.0,0.19923771584189828,中房股份,20210310
sz000533,0.0,0.0,0.0,0.0,0.10125806908593984,0.09793098918079583,0.0,0.19918905826673566,顺钠股份,20210310
sh601599,0.0,0.0,0.0,0.0,0.12398710708291846,0.07514381616774657,0.0,0.19913092325066503,鹿港文化,20210310
sh601616,0.0,0.0,0.0,0.0,0.12379555935044094,0.07529381096053296,0.0,0.1990893703109739,广电电气,20210310
sz002231,0.0,0.0,0.0,0.0,0.08762694356773838,0.1114538352668911,0.0,0.1990807788346295,奥维通信,20210310
sz002982,0.0,0.0,0.0,0.0595203697166921,0.06766950384473186,0.07187857159648556,0.0,0.19906844515790953,湘佳股份,20210310
sz002324,0.0,0.0,0.0,0.046617721223917725,0.08528564904761952,0.06711919059554915,0.0,0.19902256086708642,普利特,20210310
sh688077,0.0,0.0,0.0,0.0,0.1082789859862285,0.09072678936083282,0.0,0.19900577534706132,大地熊,20210310
sh600870,0.0,0.0,0.0,0.0,0.12802370425815482,0.0709393155193426,0.0,0.19896301977749742,ST厦华,20210310
sz002537,0.0066781760603189435,0.0,0.0,0.0,0.07976438120627445,0.1125044943487082,0.0,0.19894705161530157,海联金汇,20210310
sz300067,0.0,0.04482357603226843,0.0,0.0,0.06392758512518615,0.09017693420594218,0.0,0.19892809536339676,安诺其,20210310
sh603217,0.0,0.0,0.0,0.0,0.11911617147284216,0.07981040209117425,0.0,0.1989265735640164,元利科技,20210310
sh603648,0.0,0.0,0.0,0.0,0.11508063637503506,0.08379879555022064,0.0,0.1988794319252557,畅联股份,20210310
sz000010,0.0,0.0,0.0,0.0,0.10393404463493791,0.09491138092407393,0.0,0.19884542555901186,美丽生态,20210310
sz300783,0.009852584379185689,0.0,0.0,0.08727152071566842,0.033209457077141104,0.06846462741827902,0.0,0.19879818959027423,三只松鼠,20210310
sz002224,0.0,0.0,0.0,0.0,0.08780536858292458,0.11099272004892287,0.0,0.19879808863184745,三 力 士,20210310
sz002161,0.020459952108967738,0.0,0.0,0.0,0.08937581239086367,0.08887981841196868,0.0,0.19871558291180008,远 望 谷,20210310
sz002195,0.02383180527777701,0.0,0.0,0.0,0.08851677710892417,0.08631844750621571,0.0,0.1986670298929169,二三四五,20210310
sh603819,0.0,0.0,0.0,0.0,0.11302739023425037,0.08561154909731912,0.0,0.1986389393315695,神力股份,20210310
sh603698,0.0,0.0,0.0,0.0,0.11435402887988906,0.0842633832190281,0.0,0.19861741209891715,航天工程,20210310
sh600822,0.0,0.0,0.0,0.0,0.12892526773537538,0.06965390232753157,0.0,0.19857917006290696,上海物贸,20210310
sh603669,0.010649485403514935,0.0,0.0,0.014515063033915,0.11475062383380635,0.05862381893274116,0.0,0.19853899120397744,灵康药业,20210310
sh603011,0.0,0.0,0.0,0.0,0.12172303528800986,0.0767069125179161,0.0,0.19842994780592596,合锻智能,20210310
sz002256,0.0,0.0,0.0,0.0,0.08698780263627957,0.11140227268722255,0.0,0.1983900753235021,*ST兆新,20210310
sz002839,0.009320145486693588,0.0,0.0,0.04147163160572874,0.07162465091580791,0.07592296736447178,0.0,0.198339395372702,张家港行,20210310
sz000552,0.0,0.00483810027014961,0.0,0.0,0.10088278151228158,0.09258934355863842,0.0,0.19831022534106962,靖远煤电,20210310
sh601777,0.0,0.0,0.0,0.0,0.12328415211574248,0.07500606703827829,0.0,0.19829021915402079,ST力帆,20210310
sh600843,0.0,0.0,0.0,0.0,0.12854817963104379,0.06971656621629004,0.0,0.19826474584733383,上工申贝,20210310
sh688159,0.0,0.0,0.0,0.0,0.10746257658313378,0.09076393524681584,0.0,0.1982265118299496,有方科技,20210310
sh603598,0.0,0.0,0.0,0.02173953589061958,0.11571743017518414,0.06076717844831366,0.0,0.19822414451411738,引力传媒,20210310
sh603192,0.0,0.0,0.0,0.0,0.11935418529154657,0.07885248937168948,0.0,0.19820667466323605,汇得科技,20210310
sh600664,0.0,0.0,0.0,0.0,0.13186410239062937,0.06627748006432752,0.0,0.1981415824549569,哈药股份,20210310
sz300236,0.02708350460033449,0.0,0.0,0.03794832119185732,0.058358888515927625,0.07473431884802499,0.0,0.19812503315614444,上海新阳,20210310
sz002183,0.009852584379185689,0.0,0.0,0.0,0.08882056149037054,0.09943703542250669,0.0,0.19811018129206293,怡 亚 通,20210310
sh603269,0.0,0.0,0.0,0.0,0.1186178251684998,0.07944712796519438,0.0,0.19806495313369415,海鸥股份,20210310
sz002112,0.0,0.0,0.0,0.0,0.09057988848818874,0.10745771987683887,0.0,0.1980376083650276,三变科技,20210310
sh603595,0.0,0.0,0.0,0.0,0.11576128774478019,0.08226244055871453,0.0,0.1980237283034947,东尼电子,20210310
sz002649,0.0066781760603189435,0.0,0.0,0.0,0.07670477132894014,0.11459890831047759,0.0,0.19798185569973667,博彦科技,20210310
sh688218,0.0,0.0,0.0,0.0,0.10696213229680174,0.09101278094860472,0.0,0.19797491324540645,江苏北人,20210310
sz300261,0.0,0.0,0.0,0.07131395941581171,0.05746316952288212,0.06917894665877362,0.0,0.19795607559746747,雅本化学,20210310
sh600764,0.0,0.0,0.0,0.0,0.13001215964015153,0.066220704920157,0.0017158832057745054,0.19794874776608304,中国海防,20210310
sz002367,0.0,0.0,0.0,0.0,0.08419073231341749,0.1136863287357847,0.0,0.1978770610492022,康力电梯,20210310
sh605169,0.0,0.0,0.0,0.0,0.11006000202903989,0.08775798512840534,0.0,0.19781798715744522,洪通燃气,20210310
sh601866,0.0,0.0,0.0,0.0,0.12287864963146955,0.07489662296757786,0.0,0.19777527259904742,中远海发,20210310
sh600310,0.0,0.0,0.0,0.0,0.13764669423200804,0.060048885343692175,0.0,0.19769557957570022,桂东电力,20210310
sh601567,0.0,0.0,0.0,0.0,0.12413600252838083,0.07355367505080994,0.0,0.19768967757919076,三星医疗,20210310
sz000801,0.009320145486693588,0.0,0.0,0.0,0.09677476004714461,0.09144087261140425,0.0,0.19753577814524245,四川九洲,20210310
sh600753,0.0,0.0,0.0,0.0,0.1302207613566096,0.06729915150689549,0.0,0.19751991286350506,东方银星,20210310
sh603169,0.0,0.0,0.0,0.0,0.11961359841475497,0.07785409636846513,0.0,0.1974676947832201,兰石重装,20210310
sh601228,0.0,0.0,0.0,0.0,0.12490057082916613,0.07249800983656735,0.0,0.19739858066573346,广州港,20210310
sz002117,0.0,0.0,0.0,0.03345135682751792,0.09045492639583644,0.07347347400994209,0.0,0.19737975723329643,东港股份,20210310
sh601949,0.007630689733116994,0.0,0.0,0.009661663929777293,0.12238701453102685,0.057691213451020636,0.0,0.19737058164494176,中国出版,20210310
sh601375,0.0,0.0,0.0,0.0,0.12443356851599621,0.07292997478424094,0.0,0.19736354330023714,中原证券,20210310
sh603086,0.0,0.0,0.0,0.0,0.12062726953651466,0.07672036246727046,0.0,0.19734763200378513,先达股份,20210310
sh603099,0.0,0.0,0.0,0.0,0.12043345113524853,0.07691295872296726,0.0,0.19734640985821578,长白山,20210310
sh603096,0.0,0.0,0.0,0.03377519568986831,0.12047653362814584,0.04304299592958914,0.0,0.19729472524760328,新经典,20210310
sh603289,0.0,0.0,0.0,0.0,0.11846597025466066,0.07882739947294845,0.0,0.1972933697276091,泰瑞机器,20210310
sz002822,0.0,0.0,0.0,0.06837976944989944,0.07209540155725899,0.05679554172551185,0.0,0.1972707127326703,中装建设,20210310
sh605368,0.0,0.0,0.0,0.0,0.10949792600451204,0.08768544683639595,0.0,0.19718337284090798,蓝天燃气,20210310
sh603813,0.0,0.0,0.0,0.0,0.11313822108918466,0.08402550424945635,0.0,0.19716372533864102,原尚股份,20210310
sz300034,0.0,0.0,0.0,0.046621068693638,0.06496141450625201,0.08397633276017488,0.001547685704760814,0.1971065016648257,钢研高纳,20210310
sh603665,0.0,0.0,0.0,0.0,0.11483866994534775,0.08218693143773745,0.0,0.1970256013830852,康隆达,20210310
sh603955,0.0,0.0,0.0,0.0,0.11144799555671601,0.08542860191730292,0.0,0.19687659747401892,大千生态,20210310
sz002619,0.014308865793435935,0.0,0.0,0.0,0.07754041071881156,0.10501584112866169,0.0,0.1968651176409092,艾格拉斯,20210310
sz000565,0.0,0.005407288537226034,0.0,0.0,0.10062433413240007,0.09079152788188184,0.0,0.19682315055150795,渝三峡Ａ,20210310
